type,timestamp,source,event,event_type,entity_type,time_bucket,size_category,log_ip,destination,src_port,dst_port,length,level,pid
pcap,1776871226.9217677,2404:6800:4007:831::2003,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51385,1292,,
pcap,1776871226.9222224,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:831::2003,51385,443,1292,,
pcap,1776871226.936032,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:802::2001,63216,443,94,,
pcap,1776871226.947346,2600:140f:6600::17d7:3c5a,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,61863,86,,
pcap,1776871226.951636,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,50358,53,66,,
pcap,1776871226.9520717,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,61095,53,66,,
pcap,1776871226.9523594,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,60461,53,66,,
pcap,1776871226.9541366,2404:6800:4007:831::2003,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51385,1292,,
pcap,1776871226.9541366,2404:6800:4007:831::2003,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51385,1231,,
pcap,1776871226.955656,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2404:6800:4007:831::2003,51385,443,102,,
pcap,1776871226.9557557,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2404:6800:4007:831::2003,51385,443,224,,
pcap,1776871226.9823768,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2600:140f:6600::17d7:3c5a,61863,443,94,,
pcap,1776871226.9894521,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,91,,
pcap,1776871227.0285172,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,95,,
pcap,1776871227.0366135,2404:6800:4007:831::2003,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51385,1007,,
pcap,1776871227.0366135,2404:6800:4007:831::2003,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51385,183,,
pcap,1776871227.0370262,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:831::2003,51385,443,93,,
pcap,1776871227.0449612,2600:140f:6600::17d7:3c5a,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,61863,86,,
pcap,1776871227.0453181,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2600:140f:6600::17d7:3c5a,61863,443,95,,
pcap,1776871227.0604415,2404:6800:4007:831::2003,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51385,86,,
pcap,1776871227.0718637,2001:4860:4826:7700::,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,1053,,
pcap,1776871227.0718637,2001:4860:4826:7700::,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,262,,
pcap,1776871227.0724483,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,98,,
pcap,1776871227.0999768,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,3804,,
pcap,1776871227.0999768,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1013,,
pcap,1776871227.0999768,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,701,,
pcap,1776871227.1001132,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871227.1049223,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1077,,
pcap,1776871227.1049223,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871227.1049223,23.208.64.225,TCP connection,connection,ip,20,small,,192.168.1.4,443,64422,87,,
pcap,1776871227.1049223,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871227.1049223,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,64422,432,,
pcap,1776871227.105064,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871227.114321,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,91,,
pcap,1776871227.1177974,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871227.1177974,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,882,,
pcap,1776871227.1180646,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871227.1216562,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,63761,53,66,,
pcap,1776871227.121952,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,57670,53,66,,
pcap,1776871227.1221273,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,64091,53,66,,
pcap,1776871227.1838882,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,88,,
pcap,1776871227.220807,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,88,,
pcap,1776871227.3894088,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,64422,150,,
pcap,1776871227.3894088,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,2554,,
pcap,1776871227.3895404,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871227.3912613,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,2554,,
pcap,1776871227.39137,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871227.3972175,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,2554,,
pcap,1776871227.3973298,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871227.4033742,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,5054,,
pcap,1776871227.4035027,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871227.4098325,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,5054,,
pcap,1776871227.4099586,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871227.4264722,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871227.4265802,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871227.431069,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871227.431069,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871227.431069,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,6304,,
pcap,1776871227.4312189,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871227.437605,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,5054,,
pcap,1776871227.437605,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1134,,
pcap,1776871227.4377475,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871227.4549391,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1288,,
pcap,1776871227.4549391,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871227.4553275,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:802::2001,63216,443,97,,
pcap,1776871227.4604619,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871227.4604619,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871227.4606159,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871227.4606159,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871227.4606159,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871227.4606159,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871227.4606159,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871227.4606159,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871227.4606159,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871227.4607809,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:802::2001,63216,443,93,,
pcap,1776871227.4608774,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:802::2001,63216,443,93,,
pcap,1776871227.460923,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:802::2001,63216,443,93,,
pcap,1776871227.460965,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:802::2001,63216,443,93,,
pcap,1776871227.4617198,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,1292,,
pcap,1776871227.4617198,2404:6800:4007:802::2001,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,635,,
pcap,1776871227.4619765,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:802::2001,63216,443,93,,
pcap,1776871227.4642768,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,65224,53,66,,
pcap,1776871227.4646046,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,51089,53,66,,
pcap,1776871227.4650364,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,50504,53,66,,
pcap,1776871227.4875858,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:802::2001,63216,443,94,,
pcap,1776871227.5149863,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,91,,
pcap,1776871227.526935,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,53894,53,66,,
pcap,1776871227.5273035,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,64550,53,66,,
pcap,1776871227.5274343,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,64002,53,66,,
pcap,1776871227.5279927,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,50433,443,66,,
pcap,1776871227.5584905,2404:6800:4007:802::2001,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,63216,86,,
pcap,1776871227.5762174,23.208.64.225,TCP connection,connection,ip,20,small,,192.168.1.4,443,50433,66,,
pcap,1776871227.5763757,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,50433,443,54,,
pcap,1776871227.577434,192.168.1.4,TCP connection,connection,ip,20,large,,23.208.64.225,50433,443,1304,,
pcap,1776871227.577434,192.168.1.4,TCP connection,connection,ip,20,large,,23.208.64.225,50433,443,562,,
pcap,1776871227.6127708,2606:4700:91b1:d8b7:9a1b:5fb:ccf5:ac50,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58924,98,,
pcap,1776871227.6132102,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,medium,,2606:4700:91b1:d8b7:9a1b:5fb:ccf5:ac50,58924,443,102,,
pcap,1776871227.6177573,2001:4860:4826:7700::,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,52498,88,,
pcap,1776871227.623721,23.208.64.225,TCP connection,connection,ip,20,small,,192.168.1.4,443,50433,54,,
pcap,1776871227.623721,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,50433,3804,,
pcap,1776871227.623881,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,50433,443,54,,
pcap,1776871227.6240807,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,50433,400,,
pcap,1776871227.6241412,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,50433,443,54,,
pcap,1776871227.6642542,2606:4700:91b1:d8b7:9a1b:5fb:ccf5:ac50,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58924,74,,
pcap,1776871227.67599,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,50433,1304,,
pcap,1776871227.67599,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,50433,316,,
pcap,1776871227.6761107,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,50433,443,54,,
pcap,1776871227.6779876,192.168.1.4,TCP connection,connection,ip,20,medium,,23.208.64.225,50433,443,134,,
pcap,1776871227.6781757,192.168.1.4,TCP connection,connection,ip,20,medium,,23.208.64.225,50433,443,146,,
pcap,1776871227.67831,192.168.1.4,TCP connection,connection,ip,20,large,,23.208.64.225,50433,443,585,,
pcap,1776871227.735297,23.208.64.225,TCP connection,connection,ip,20,small,,192.168.1.4,443,50433,54,,
pcap,1776871227.735297,23.208.64.225,TCP connection,connection,ip,20,small,,192.168.1.4,443,50433,54,,
pcap,1776871227.735297,23.208.64.225,TCP connection,connection,ip,20,small,,192.168.1.4,443,50433,54,,
pcap,1776871227.7732198,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,61648,53,86,,
pcap,1776871227.7732198,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,64098,53,86,,
pcap,1776871227.7732198,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,54959,53,86,,
pcap,1776871227.8020966,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,50433,660,,
pcap,1776871227.8022048,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,50433,443,54,,
pcap,1776871227.8325658,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,50433,115,,
pcap,1776871227.8325658,23.208.64.225,TCP connection,connection,ip,20,small,,192.168.1.4,443,50433,85,,
pcap,1776871227.8327,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,50433,443,54,,
pcap,1776871227.8329926,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,50433,443,85,,
pcap,1776871227.8807223,23.208.64.225,TCP connection,connection,ip,20,small,,192.168.1.4,443,50433,54,,
pcap,1776871227.9585173,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,50358,53,66,,
pcap,1776871227.9585173,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,61095,53,66,,
pcap,1776871227.9585824,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,60461,53,66,,
pcap,1776871227.9741104,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,64669,53,86,,
pcap,1776871227.9745495,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,61288,53,86,,
pcap,1776871227.9748101,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,64212,53,86,,
pcap,1776871228.0697012,2401:4900:8fff:19e:26de:8aff:fe46:4781,network activity,network_activity,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,,,86,,
pcap,1776871228.0697773,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,network activity,network_activity,ip,20,small,,2401:4900:8fff:19e:26de:8aff:fe46:4781,,,86,,
pcap,1776871228.1269252,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,63761,53,66,,
pcap,1776871228.1269422,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,57670,53,66,,
pcap,1776871228.1269422,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,64091,53,66,,
pcap,1776871228.1429973,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,52191,53,86,,
pcap,1776871228.1435344,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,64546,53,86,,
pcap,1776871228.143918,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,63738,53,86,,
pcap,1776871228.2206686,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,50433,1304,,
pcap,1776871228.2247832,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,50433,2554,,
pcap,1776871228.2247832,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,50433,1126,,
pcap,1776871228.2247832,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,50433,540,,
pcap,1776871228.224909,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,50433,443,54,,
pcap,1776871228.466702,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,65224,53,66,,
pcap,1776871228.467012,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,51089,53,66,,
pcap,1776871228.467012,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,50504,53,66,,
pcap,1776871228.4830134,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,55451,53,86,,
pcap,1776871228.4834733,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,59584,53,86,,
pcap,1776871228.483791,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,59072,53,86,,
pcap,1776871228.5293047,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,64002,53,66,,
pcap,1776871228.5293047,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,64550,53,66,,
pcap,1776871228.5293274,192.168.1.4,TCP connection,connection,ip,20,small,,192.168.1.1,53894,53,66,,
pcap,1776871228.540801,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,64422,180,,
pcap,1776871228.5414524,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,51453,53,86,,
pcap,1776871228.5417674,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,58226,53,86,,
pcap,1776871228.5419934,fe80::43b9:ea7:9315:7318,TCP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,59723,53,86,,
pcap,1776871228.545813,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871228.545813,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,827,,
pcap,1776871228.545813,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,64422,180,,
pcap,1776871228.545813,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,64422,386,,
pcap,1776871228.545813,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,64422,161,,
pcap,1776871228.545813,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,64422,179,,
pcap,1776871228.545813,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,5054,,
pcap,1776871228.5459628,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871228.546057,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,5054,,
pcap,1776871228.5460916,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871228.5491252,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871228.5491252,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871228.5491252,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871228.5491252,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871228.5491252,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871228.5491252,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1304,,
pcap,1776871228.5491252,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,21304,,
pcap,1776871228.5491252,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1142,,
pcap,1776871228.5491252,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,64422,167,,
pcap,1776871228.5491252,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,64422,420,,
pcap,1776871228.549268,192.168.1.4,TCP connection,connection,ip,20,small,,23.208.64.225,64422,443,54,,
pcap,1776871228.8602312,23.208.64.225,TCP connection,connection,ip,20,medium,,192.168.1.4,443,64422,122,,
pcap,1776871228.8649354,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,2554,,
pcap,1776871228.8649354,23.208.64.225,TCP connection,connection,ip,20,large,,192.168.1.4,443,64422,1260,,
